112.3785574055832,-6.256563784237187
-76.55913401483326,57.07803374803572
-71.29690341535937,-62.7497164040099
48.90109317863414,-50.9335925925319
94.00756566894876,78.9373078309286
-3.614241107717419,-85.64294106894275
-77.79579112843439,60.59197758114584
94.12218339894468,59.892196224976175
117.74463326500552,88.01441044277999
-104.84428386686713,87.28807421580393
-66.02143185343016,-77.22161862891683
121.00915783632075,-2.2298824276826394
14.79132566271494,42.85226375162085
-11.078204821019142,16.921667472460143
162.90485978058445,-37.39450447226899
-16.349324473349583,-41.35118486280018
89.98548339598449,-89.98886567072586
4.699656151309455,86.61145994392831
101.7086602320644,74.26540731279655
-84.02557106670439,-71.65660696311238
135.18944317276663,20.580194818103806
127.24476536093039,52.381767275699474
-123.30525195035719,-79.43539986706307
-54.57226990050283,-28.050864114127897
124.31161142445296,6.39691460157043
-31.411277446337323,70.07872984675035
83.2532227596559,64.89838801470802
76.68985716867212,50.54644428513501
-69.25746244561668,-76.34456161495925
-119.50205203042393,-53.42947851367221
-157.07912538909608,-34.5029156382108
-176.30257512775884,-35.03729487628932
177.98686615537412,79.91944425742946
173.13597739273587,27.262224874362758
97.77894371829171,80.45949614207268
78.2639151796958,71.35661827033937
-55.727773057811774,85.5551987803617
13.210630802742742,-22.808922071205473
167.96860160714374,77.0894399289104
-46.42521003912452,38.390705751441686
91.91656773267272,35.600387847228404
24.88730012279609,37.967613763426485
168.10528565321027,-55.949189405596776
50.8392494355204,-19.242438796972394
-157.76509928940857,-66.91560607983534
106.74954389151304,27.82841863616163
8.373281110967355,49.856916513384505
-72.61996587981122,68.82546242772295
-133.23307829367616,-10.184435140289366
-91.91158057434797,37.066053270015956
-163.91832682140026,16.209650968013605
-45.557518430898824,-20.83095433949947
55.60670608064214,-14.348794695111394
137.80151767762737,-23.898179607481808
23.463034287970345,-80.29584405586301
-156.9959870043485,-44.24944425516679
13.615621764865153,52.2657996086331
89.18324132553164,38.46696008571544
-22.504044343079272,0.4145708081098718
-114.13462359386506,76.517398986051
-14.700146520558718,72.43320399183065
173.88738517686778,45.95794104024387
177.532855347431,-39.12347660365979
-105.69505260374298,-54.81843213109574
-0.8662649893519756,-29.161657598107936
